page_title,date,pageviews,animal,animal_class,image_count
Amphisbaena_brevis,20250405,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250406,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250407,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250409,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250410,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250411,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250412,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250414,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250415,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250416,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250417,5,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250418,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250419,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250421,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250422,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250423,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250424,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250425,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250427,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250428,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250502,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250503,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250504,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250506,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250507,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250508,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250511,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250512,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250515,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250518,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250519,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250522,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250523,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250524,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250525,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250526,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250528,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250529,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250531,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250604,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250605,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250606,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250609,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250610,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250611,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250613,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250619,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250620,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250621,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250622,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250626,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250627,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250628,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250630,2,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250704,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250707,2,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250708,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250710,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250712,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250713,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250715,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250719,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250720,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250725,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250726,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250728,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250729,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250731,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250803,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250804,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250806,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250808,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250810,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250813,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250815,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250816,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250818,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250819,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250821,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250823,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250824,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250826,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250828,2,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250829,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250830,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250831,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250901,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250902,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250903,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250904,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250906,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250910,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250911,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250912,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250913,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250914,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250915,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250916,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250917,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250918,3,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250919,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250920,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250921,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250922,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250923,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250926,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250927,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250928,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250929,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20250930,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251001,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251002,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251003,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251004,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251005,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251007,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251009,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251010,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251012,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251015,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251016,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251017,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251019,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251022,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251023,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251024,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251025,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251027,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251028,2,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251029,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251030,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251101,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251103,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251104,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251105,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251106,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251107,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251108,2,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251109,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251110,3,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251111,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251113,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251114,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251115,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251117,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251119,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251123,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251124,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251125,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251127,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251129,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251130,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251201,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251202,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251203,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251204,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251205,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251206,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251207,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251208,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251209,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251211,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251213,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251214,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251215,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251217,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251219,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251221,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251222,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251224,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251225,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251226,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251227,1,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251228,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251230,0,Amphisbaena brevis,Reptile,2
Amphisbaena_brevis,20251231,1,Amphisbaena brevis,Reptile,2
Amphisbaena_borelli,20250101,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250102,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250103,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250105,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250106,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250107,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250108,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250109,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250110,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250111,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250112,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250113,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250114,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250115,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250116,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250117,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250118,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250119,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250120,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250121,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250124,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250125,3,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250126,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250127,3,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250128,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250131,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250201,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250202,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250203,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250204,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250205,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250206,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250207,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250208,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250209,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250210,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250211,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250213,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250214,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250216,3,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250217,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250218,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250220,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250221,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250224,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250225,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250226,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250227,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250228,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250301,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250303,3,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250304,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250305,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250306,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250307,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250308,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250309,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250310,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250311,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250312,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250313,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250314,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250315,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250316,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250317,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250319,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250320,3,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250321,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250323,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250325,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250326,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250327,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250328,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250329,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250330,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250331,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250401,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250403,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250404,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250405,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250406,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250407,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250408,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250411,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250412,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250413,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250414,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250415,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250416,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250417,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250418,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250420,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250421,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250422,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250424,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250425,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250426,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250427,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250428,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250429,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250430,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250503,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250504,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250505,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250506,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250507,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250510,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250511,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250516,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250517,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250518,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250519,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250520,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250521,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250522,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250523,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250525,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250526,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250527,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250528,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250529,3,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250530,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250531,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250601,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250604,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250605,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250606,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250607,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250608,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250609,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250610,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250612,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250615,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250619,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250620,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250621,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250622,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250623,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250624,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250625,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250626,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250627,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250628,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250629,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250630,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250701,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250702,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250703,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250705,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250707,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250709,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250710,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250711,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250712,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250713,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250715,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250716,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250717,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250719,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250720,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250721,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250722,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250724,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250725,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250726,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250727,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250729,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250730,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250731,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250801,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250802,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250804,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250805,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250806,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250808,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250812,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250814,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250815,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250816,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250817,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250819,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250820,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250821,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250824,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250826,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250827,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250828,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250829,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250831,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250902,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250904,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250906,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250907,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250909,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250910,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250911,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250912,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250913,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250914,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250915,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250916,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250917,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250918,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250919,2,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250920,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250921,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250922,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250923,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250924,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250926,1,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250927,0,Amphisbaena borelli,Reptile,4
Amphisbaena_borelli,20250929,0,Amphisbaena borelli,Reptile,4
